2025-02-17 13:35:59,038 INFO    StreamThr :970288 [internal.py:wandb_internal():85] W&B internal server running at pid: 970288, started at: 2025-02-17 13:35:59.031089
2025-02-17 13:36:00,029 DEBUG   HandlerThread:970288 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-513.18.1.el8_9.x86_64-x86_64-with-glibc2.28', 'python': '3.10.14', 'heartbeatAt': '2025-02-17T18:35:59.890192', 'startedAt': '2025-02-17T18:35:58.886529', 'docker': None, 'cuda': None, 'args': ('--task_id', '3'), 'state': 'running', 'program': '/n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/trainmodel.py', 'codePathLocal': 'trainmodel.py', 'codePath': 'experiments/expt19_separability_diffmag2/trainmodel.py', 'git': {'remote': 'https://github.com/Sai-Sumedh/spmax_sae.git', 'commit': 'cbb790d556a4379befd73ab932b8bf96a3457f41'}, 'email': None, 'root': '/n/home00/sumedh/spmax_sae', 'host': 'holygpu8a19606.rc.fas.harvard.edu', 'username': 'sumedh', 'executable': '/n/holylabs/LABS/ba_lab/Users/sumedh/conda/envs/spmax/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3378.125, 'min': 3400.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.003, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3300.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}, {'current': 3400.0, 'min': 3400.0, 'max': 3400.0}], 'disk': {'/': {'total': 49.9755859375, 'used': 15.294914245605469}}, 'gpu': 'NVIDIA A100-SXM4-40GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-40GB', 'memory_total': 42949672960}], 'memory': {'total': 1007.0250968933105}}
2025-02-17 13:36:00,030 INFO    HandlerThread:970288 [system_monitor.py:probe():224] Finished collecting system info
2025-02-17 13:36:00,030 INFO    HandlerThread:970288 [system_monitor.py:probe():227] Publishing system info
2025-02-17 13:36:00,030 DEBUG   HandlerThread:970288 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-02-17 13:36:00,724 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/conda-environment.yaml
2025-02-17 13:36:10,015 DEBUG   HandlerThread:970288 [system_info.py:_save_conda():224] Saving conda packages done
2025-02-17 13:36:10,026 INFO    HandlerThread:970288 [system_monitor.py:probe():229] Finished publishing system info
2025-02-17 13:36:10,227 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: status_report
2025-02-17 13:36:10,227 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: keepalive
2025-02-17 13:36:10,227 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: status_report
2025-02-17 13:36:10,227 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: keepalive
2025-02-17 13:36:10,227 DEBUG   SenderThread:970288 [sender.py:send():379] send: files
2025-02-17 13:36:10,227 INFO    SenderThread:970288 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-02-17 13:36:10,529 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: python_packages
2025-02-17 13:36:10,529 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: python_packages
2025-02-17 13:36:10,529 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: internal_messages
2025-02-17 13:36:10,530 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: stop_status
2025-02-17 13:36:10,537 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: stop_status
2025-02-17 13:36:10,575 INFO    wandb-upload_0:970288 [upload_job.py:push():130] Uploaded file /tmp/tmp2ive4bmowandb/gxpnjuhq-wandb-metadata.json
2025-02-17 13:36:10,651 DEBUG   SenderThread:970288 [sender.py:send():379] send: telemetry
2025-02-17 13:36:10,760 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/conda-environment.yaml
2025-02-17 13:36:10,760 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/wandb-metadata.json
2025-02-17 13:36:10,760 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/requirements.txt
2025-02-17 13:36:10,883 DEBUG   SenderThread:970288 [sender.py:send():379] send: exit
2025-02-17 13:36:10,883 INFO    SenderThread:970288 [sender.py:send_exit():586] handling exit code: 1
2025-02-17 13:36:10,883 INFO    SenderThread:970288 [sender.py:send_exit():588] handling runtime: 11
2025-02-17 13:36:10,891 INFO    SenderThread:970288 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-02-17 13:36:10,891 INFO    SenderThread:970288 [sender.py:send_exit():594] send defer
2025-02-17 13:36:10,891 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:10,891 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 0
2025-02-17 13:36:10,892 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:10,892 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 0
2025-02-17 13:36:10,892 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 1
2025-02-17 13:36:10,892 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:10,892 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 1
2025-02-17 13:36:10,892 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:10,892 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 1
2025-02-17 13:36:10,892 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 2
2025-02-17 13:36:10,892 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:10,892 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 2
2025-02-17 13:36:10,892 INFO    HandlerThread:970288 [system_monitor.py:finish():203] Stopping system monitor
2025-02-17 13:36:10,892 DEBUG   SystemMonitor:970288 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-17 13:36:10,892 INFO    HandlerThread:970288 [interfaces.py:finish():200] Joined cpu monitor
2025-02-17 13:36:10,892 DEBUG   SystemMonitor:970288 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-17 13:36:10,893 INFO    HandlerThread:970288 [interfaces.py:finish():200] Joined disk monitor
2025-02-17 13:36:10,893 DEBUG   SystemMonitor:970288 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-17 13:36:10,998 INFO    HandlerThread:970288 [interfaces.py:finish():200] Joined gpu monitor
2025-02-17 13:36:10,998 INFO    HandlerThread:970288 [interfaces.py:finish():200] Joined memory monitor
2025-02-17 13:36:10,998 INFO    HandlerThread:970288 [interfaces.py:finish():200] Joined network monitor
2025-02-17 13:36:10,999 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:10,999 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 2
2025-02-17 13:36:10,999 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 3
2025-02-17 13:36:10,999 DEBUG   SenderThread:970288 [sender.py:send():379] send: stats
2025-02-17 13:36:10,999 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:10,999 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 3
2025-02-17 13:36:10,999 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:10,999 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 3
2025-02-17 13:36:10,999 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 4
2025-02-17 13:36:10,999 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:11,000 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 4
2025-02-17 13:36:11,000 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:11,000 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 4
2025-02-17 13:36:11,000 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 5
2025-02-17 13:36:11,000 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:11,000 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 5
2025-02-17 13:36:11,000 DEBUG   SenderThread:970288 [sender.py:send():379] send: summary
2025-02-17 13:36:11,010 INFO    SenderThread:970288 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-02-17 13:36:11,011 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:11,011 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 5
2025-02-17 13:36:11,011 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 6
2025-02-17 13:36:11,011 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:11,011 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 6
2025-02-17 13:36:11,011 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:11,011 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 6
2025-02-17 13:36:11,014 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: status_report
2025-02-17 13:36:11,130 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 7
2025-02-17 13:36:11,130 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:11,130 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 7
2025-02-17 13:36:11,130 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:11,130 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 7
2025-02-17 13:36:11,765 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/config.yaml
2025-02-17 13:36:11,765 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/wandb-summary.json
2025-02-17 13:36:11,765 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/output.log
2025-02-17 13:36:11,883 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:12,854 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 8
2025-02-17 13:36:12,854 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
2025-02-17 13:36:12,854 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:12,854 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 8
2025-02-17 13:36:12,855 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:12,855 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 8
2025-02-17 13:36:12,855 INFO    SenderThread:970288 [job_builder.py:build():440] Attempting to build job artifact
2025-02-17 13:36:12,857 INFO    SenderThread:970288 [job_builder.py:_get_source_type():569] is repo sourced job
2025-02-17 13:36:12,885 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:12,915 INFO    SenderThread:970288 [job_builder.py:build():545] adding wandb-job metadata file
2025-02-17 13:36:12,965 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 9
2025-02-17 13:36:12,965 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
2025-02-17 13:36:12,966 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:12,966 DEBUG   SenderThread:970288 [sender.py:send():379] send: artifact
2025-02-17 13:36:12,966 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 9
2025-02-17 13:36:13,666 INFO    wandb-upload_0:970288 [upload_job.py:push():88] Uploaded file /tmp/tmpfa2mpb9j/wandb-job.json
2025-02-17 13:36:13,713 INFO    wandb-upload_1:970288 [upload_job.py:push():88] Uploaded file /n/home00/sumedh/.local/share/wandb/artifacts/staging/tmp11ex9zud
2025-02-17 13:36:13,770 INFO    Thread-12 :970288 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/output.log
2025-02-17 13:36:13,888 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:14,447 INFO    SenderThread:970288 [sender.py:send_artifact():1530] sent artifact job-https___github.com_Sai-Sumedh_spmax_sae.git_experiments_expt19_separability_diffmag2_trainmodel.py - {'id': 'QXJ0aWZhY3Q6MTUxMzMzMTA4OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NTk0MzkzNA==', 'latestArtifact': None}}
2025-02-17 13:36:14,447 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:14,447 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 9
2025-02-17 13:36:14,447 INFO    SenderThread:970288 [dir_watcher.py:finish():358] shutting down directory watcher
2025-02-17 13:36:14,778 INFO    SenderThread:970288 [dir_watcher.py:finish():388] scan: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files
2025-02-17 13:36:14,780 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/conda-environment.yaml conda-environment.yaml
2025-02-17 13:36:14,780 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/config.yaml config.yaml
2025-02-17 13:36:14,780 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/wandb-metadata.json wandb-metadata.json
2025-02-17 13:36:14,780 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/requirements.txt requirements.txt
2025-02-17 13:36:14,780 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/output.log output.log
2025-02-17 13:36:14,784 INFO    SenderThread:970288 [dir_watcher.py:finish():402] scan save: /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/wandb-summary.json wandb-summary.json
2025-02-17 13:36:14,784 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 10
2025-02-17 13:36:14,785 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
2025-02-17 13:36:14,787 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:14,787 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 10
2025-02-17 13:36:14,788 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:14,788 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 10
2025-02-17 13:36:14,788 INFO    SenderThread:970288 [file_pusher.py:finish():169] shutting down file pusher
2025-02-17 13:36:14,888 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:14,889 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
2025-02-17 13:36:14,995 INFO    wandb-upload_0:970288 [upload_job.py:push():130] Uploaded file /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/config.yaml
2025-02-17 13:36:15,040 INFO    wandb-upload_4:970288 [upload_job.py:push():130] Uploaded file /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/wandb-summary.json
2025-02-17 13:36:15,105 INFO    wandb-upload_3:970288 [upload_job.py:push():130] Uploaded file /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/output.log
2025-02-17 13:36:15,106 INFO    wandb-upload_1:970288 [upload_job.py:push():130] Uploaded file /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/requirements.txt
2025-02-17 13:36:15,122 INFO    wandb-upload_2:970288 [upload_job.py:push():130] Uploaded file /n/home00/sumedh/spmax_sae/experiments/expt19_separability_diffmag2/wandb/run-20250217_133558-l263jytd/files/conda-environment.yaml
2025-02-17 13:36:15,322 INFO    Thread-11 (_thread_body):970288 [sender.py:transition_state():614] send defer: 11
2025-02-17 13:36:15,322 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:15,322 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 11
2025-02-17 13:36:15,322 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:15,323 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 11
2025-02-17 13:36:15,323 INFO    SenderThread:970288 [file_pusher.py:join():175] waiting for file pusher
2025-02-17 13:36:15,323 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 12
2025-02-17 13:36:15,323 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:15,323 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 12
2025-02-17 13:36:15,323 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:15,323 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 12
2025-02-17 13:36:15,323 INFO    SenderThread:970288 [file_stream.py:finish():601] file stream finish called
2025-02-17 13:36:15,390 INFO    SenderThread:970288 [file_stream.py:finish():605] file stream finish is done
2025-02-17 13:36:15,390 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 13
2025-02-17 13:36:15,390 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:15,390 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 13
2025-02-17 13:36:15,390 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:15,390 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 13
2025-02-17 13:36:15,390 INFO    SenderThread:970288 [sender.py:transition_state():614] send defer: 14
2025-02-17 13:36:15,391 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: defer
2025-02-17 13:36:15,391 INFO    HandlerThread:970288 [handler.py:handle_request_defer():184] handle defer: 14
2025-02-17 13:36:15,391 DEBUG   SenderThread:970288 [sender.py:send():379] send: final
2025-02-17 13:36:15,391 DEBUG   SenderThread:970288 [sender.py:send():379] send: footer
2025-02-17 13:36:15,391 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: defer
2025-02-17 13:36:15,391 INFO    SenderThread:970288 [sender.py:send_request_defer():610] handle sender defer: 14
2025-02-17 13:36:15,391 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:15,391 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
2025-02-17 13:36:15,391 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: server_info
2025-02-17 13:36:15,392 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: server_info
2025-02-17 13:36:15,393 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: poll_exit
2025-02-17 13:36:15,393 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: get_summary
2025-02-17 13:36:15,393 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: sampled_history
2025-02-17 13:36:15,393 DEBUG   HandlerThread:970288 [handler.py:handle_request():158] handle_request: internal_messages
2025-02-17 13:36:15,455 DEBUG   SenderThread:970288 [sender.py:send_request():406] send_request: poll_exit
